learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
1000.0,0.092908423,-2.403547547550665E-13,1000.0,0.0,80.32,1.9118344884197283,70.47828215985542,2.8930392983474964,66.92436974789916,3.2131672074281035,69.10518053375196,3.0013100289163592
2000.0,0.175391244,-4.5373840257525445E-13,2000.0,0.0,87.70999999999998,2.1455121118796434,81.51707026713103,3.2460959641174405,79.85245901639345,3.5172329702944927,81.43504531722056,3.2409548517819258
3000.0,0.270050819,-6.986234000780513E-13,3000.0,0.0,81.01999999999998,2.6744885284646296,74.40201350305907,3.5066663576967043,69.96835443037975,4.231785646304782,73.22990126939351,3.7721982065791595
4000.0,0.377053591,-9.754403364948093E-13,4000.0,0.0,67.12,2.01317880201657,55.42291093789344,2.8588247512383123,46.36215334420881,3.284141601984621,52.96137339055794,2.880084123056615
5000.0,0.484885111,-1.2544012499145323E-12,5000.0,0.0,40.010000000000005,2.276669106880097,16.872883918717523,3.074681346869272,-0.48576214405360374,3.813516091926462,7.422839506172843,3.513378251358176
6000.0,0.591625237,-1.5305387192509234E-12,6000.0,0.0,22.810000000000002,4.239352675953146,-8.90538335473711,7.282026253711063,-25.921696574225123,6.915746616563046,-19.120370370370367,6.542210919680783
