learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
1820.0,0.309608686,5.363227389380336E-9,1820.0,0.0,78.57692307692308,0.07571438318166401,45.544174738508865,0.24812128289713545,32.77586206896551,0.23758651274246356,29.10909090909091,0.2505457770738705
3640.0,0.559571974,9.69324141405523E-9,3640.0,0.0,80.21978021978023,0.033771225118289026,43.60742628190427,0.17170928983388378,35.94306049822065,0.10936588917310575,29.13385826771655,0.12099139707733418
5460.0,0.757845208,1.3182425521897777E-8,5460.0,0.0,76.37912087912086,0.04132056473508498,37.991272094136605,0.1296121026184338,30.211038961038955,0.12208348671730115,24.446397188049197,0.13216771145493403
7280.0,0.982958429,1.7515720591783115E-8,7280.0,0.0,79.52197802197801,0.049178467333692445,46.52090686214153,0.16538026285456092,33.446428571428555,0.1598300188344973,32.35934664246823,0.16244067249966987
9100.0,1.206330569,2.187698576260565E-8,9100.0,0.0,75.28571428571429,0.05662866239465195,35.879822115126636,0.16492629668752337,25.28239202657808,0.17120293282104324,21.500872600349034,0.17986765367935129
10920.0,1.413844955,2.5928633672261826E-8,10920.0,0.0,78.96153846153847,0.04212454212454225,39.6118193683165,0.17719586589186417,28.961038961038938,0.14223871366728458,24.328063241106708,0.15151515151515102
12740.0,1.648308161,3.050644813993533E-8,12740.0,0.0,79.78571428571428,0.026477714825644445,44.59687634974007,0.06720926644315406,34.18604651162792,0.08620651338581761,26.420000000000016,0.09637888196534397
14560.0,1.885979867,3.5146907480423254E-8,14560.0,0.0,74.91208791208791,0.028608973171818337,40.89132030577036,0.07999480121615367,23.645484949832788,0.08707078791423237,31.544227886056976,0.0780634650265533
16380.0,2.097580331,3.9278334675296736E-8,16380.0,0.0,78.57142857142858,0.05791717326315697,49.10093355454292,0.1641142074176076,33.786078098471975,0.17896308206951694,38.291139240506325,0.16678679642238237
18159.0,2.330609611,4.414886758102106E-8,18159.0,0.0,74.56043956043958,0.07683581305275676,45.420416274495885,0.13798121799769042,24.098360655737718,0.22924783566560622,28.878648233486942,0.2148097999324416
