learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
10000.0,4.839243581,7.524514575810275E-7,10000.0,0.0,84.918,0.04608687448721071,69.83572964571381,0.09217759047361819,69.51283606225995,0.0931612583125347,69.54976781748435,0.09304840397175704
20000.0,17.699588436,6.663564094005939E-6,20000.0,0.0,86.42600000000002,0.07335151289812823,72.84340703155019,0.14685132547741941,72.62202501008471,0.14794577026649686,72.58885298869144,0.14812502604630323
30000.0,35.379167005,2.3584497199127928E-5,30000.0,0.0,85.21000000000001,0.07893738728328194,70.41777731140006,0.1579256632425333,70.81689029202843,0.15575648635217548,69.97563946406822,0.16024642160633815
40000.0,57.161907473,5.9662016693601775E-5,40000.0,0.0,86.596,0.04450218471540918,73.18786591681645,0.08898425849487283,73.14903846153847,0.08914700463824003,72.91574055364721,0.08992156943909876
50000.0,83.942244567,1.2775629662177085E-4,50000.0,0.0,86.743,0.04268879634439735,73.4543723774041,0.08539326861958385,73.27217741935483,0.0860661216620892,73.00549786194256,0.08692485510974851
60000.0,115.609500995,2.4257688355114717E-4,60000.0,0.0,86.33000000000001,0.05555777773333641,72.65620606318708,0.1112274822380318,72.85544082605242,0.11032124252052238,72.39499192245557,0.11219260446957856
70000.0,150.53306199,4.1320717593643845E-4,70000.0,0.0,86.428,0.057306195127578084,72.85590315331021,0.11464028034618537,72.50405186385736,0.11609845042053833,72.82338806567881,0.11475009036359049
80000.0,190.696278389,6.693451944489706E-4,80000.0,0.0,87.12,0.04464676173400875,74.23095563858996,0.0893058874943753,74.18837675350703,0.08947246840482821,73.794506612411,0.09083776548119765
90000.0,235.581513044,0.0010300656822595942,90000.0,0.0,86.39,0.05503534218017322,72.77990936213533,0.10994711412948786,72.92619852794908,0.1094794950868788,72.5936367297624,0.11082428952914822
100000.0,284.434134017,0.0015112629235970426,100000.0,0.0,85.91399999999999,0.054389541478322215,71.82610626465907,0.10880034318704343,71.45694022289769,0.11021183683550625,71.28236493374109,0.11088591534826202
