learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
10000.0,1.171899309,2.871637505491575E-8,10000.0,0.0,49.83299999999999,0.16874734565813723,32.89490057793627,0.23128192398974207,35.14285714285714,0.2181607571533772,28.045037292025242,0.24203577977357507
20000.0,2.602885156,1.3388195643311162E-7,20000.0,0.0,54.870000000000005,0.22341292114229516,40.28396408067642,0.3267443833185517,42.00719609354921,0.28708933582921525,35.37161678361736,0.3199383089535947
30000.0,4.48859784,2.8183262194190176E-7,30000.0,0.0,59.336999999999996,0.689574828749168,47.39041937443615,0.9048305356159335,47.40946714950854,0.8918453553403615,42.76847290640394,0.970548668190244
40000.0,6.350148974,4.123690199068809E-7,40000.0,0.0,59.7,1.6123075251190617,47.546818393786296,2.1112470324724084,48.38627049180327,2.064943039343061,42.172478117376954,2.31354215112507
50000.0,8.17181476,5.300724764190572E-7,50000.0,0.0,65.95899999999999,1.3180452276846273,55.71327563492555,1.7270346319943528,55.53683385579937,1.721584675659127,51.293461153240806,1.8858852878589603
60000.0,10.009260726,6.18281962731675E-7,60000.0,0.0,56.42999999999999,1.03574771703023,43.49575219559689,1.3625136244285967,43.94699601183584,1.3324941683136888,38.022759601706966,1.4733253442819778
70000.0,11.476872978,7.117208440947241E-7,70000.0,0.0,50.93600000000001,2.2863771439647573,35.43282729949718,3.124297905864565,36.61800800930113,2.953594036900604,28.71712915879704,3.3217741449437126
80000.0,13.203576178,8.991344509304603E-7,80000.0,0.0,61.447,1.8936713606701208,49.6836267227603,2.5454391889331416,49.47182175622543,2.4818759641810217,44.81391354136845,2.710666133223761
90000.0,15.227503745,1.0877865660025758E-6,90000.0,0.0,60.048,1.9855689360986686,48.278784275598866,2.569812117438053,48.468979749774284,2.561033066037235,42.82770463651975,2.841398019603132
100000.0,17.030692918,1.2306731944114385E-6,100000.0,0.0,60.97,1.7377757175321686,49.56173953246473,2.256917806328159,49.48226766761585,2.2492566884962053,44.377939290295,2.4765223279637576
