learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
1820.0,0.129257944,4.00145916134119E-8,1820.0,0.0,68.27472527472528,0.0993747982875491,28.527402961201723,0.17885859874982887,0.4482758620689639,0.3118312635919652,-4.981818181818164,0.32884024160607245
3640.0,0.525010049,7.69496883751928E-8,3640.0,0.0,69.65384615384615,0.0815172640449368,31.874923390199456,0.22998873518222138,1.7259786476868264,0.26398829281456465,-8.72047244094489,0.29205004047595545
5460.0,1.039507791,2.7883718477705916E-7,5460.0,0.0,66.92307692307692,0.25470389840575075,28.66933644803942,0.47311301383790716,2.2727272727272774,0.7525342452897184,-5.799648506151143,0.8146943674841242
7280.0,1.735132968,4.1107086015481304E-7,7280.0,0.0,68.60989010989012,0.2102720444468802,34.70047228641262,0.3404472185415193,-2.017857142857136,0.6833841444523611,-3.6842105263157756,0.6945464988989514
9100.0,2.464370781,7.756265140227461E-7,9100.0,0.0,66.91208791208791,0.32842663247519677,31.044790323992345,0.48194997958960933,-0.03322259136210942,0.9929177260878057,-5.095986038394415,1.0431701066402426
10920.0,3.413611094,1.0714292867475603E-6,10920.0,0.0,69.4065934065934,0.23365829207057984,32.516267852697496,0.32489008080707177,-3.3024118738404677,0.7889760511474113,-10.039525691699605,0.8404310110048512
12740.0,4.346181964,1.6628750369998005E-6,12740.0,0.0,72.04395604395604,0.2279907153054279,34.15487366360222,0.36587768301799617,8.980322003577824,0.7422953521572038,-1.7599999999999938,0.8298862037117534
14560.0,5.532951586,2.2069603216233033E-6,14560.0,0.0,69.71428571428571,0.1038640796978598,37.059226204909365,0.24937204864486223,7.826086956521744,0.3161080686456581,17.361319340329832,0.28340723395817635
16380.0,6.695129741,3.1277623930627154E-6,16380.0,0.0,69.85714285714286,0.11384813383091681,37.340487448501406,0.25560006375323796,6.859083191850575,0.35178880063203327,13.19620253164556,0.3278538031206767
18159.0,8.136194323,3.928629834018421E-6,18159.0,0.0,71.3076923076923,0.22754890095966918,38.707988133211245,0.36634248732608776,14.393442622950825,0.6789163930272082,19.78494623655913,0.6361582177367083
