learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
4600.0,3.847378517,3.376920250264513E-7,4600.0,0.0,70.05652173913043,0.2626589195982653,32.5240745568594,0.7070368884305902,-86.63956639566389,1.6371694175501654,24.02647545504688,0.6664263817716611
9200.0,7.71317184,6.770003540118532E-7,9200.0,0.0,66.8,0.4153861861929194,29.713257062774165,0.9411795549781165,-96.80412371134022,2.4623407944425657,27.92826805096744,0.9017349959827428
13800.0,12.964265686,1.4822421310961452E-6,13800.0,0.0,70.62608695652175,0.25858094318761055,40.92111891877455,0.5349060587550745,-106.60550458715595,1.8187650438272278,39.67857142857143,0.5310144369031284
18400.0,20.08640562,2.6184177326378384E-6,18400.0,0.0,73.68478260869566,0.11009962836609238,44.57152378143873,0.3386313622146473,-75.68940493468793,0.7350628308911815,35.12861736334404,0.2714138748574624
23000.0,27.360980878,3.778910926581096E-6,23000.0,0.0,74.64565217391305,0.2424029480966701,45.64385120762839,0.574670414423608,-63.80617977528088,1.5660864624223059,37.32939279957012,0.599169028073445
27600.0,34.613932794,4.935954607620666E-6,27600.0,0.0,73.16739130434783,0.1500560001886206,39.84910334292522,0.3971246895399866,-122.39639639639637,1.2437073889507104,35.00263296471829,0.3634847819208232
32200.0,41.731323885,6.071372639162032E-6,32200.0,0.0,65.41304347826087,0.1467995044881229,26.005662485536046,0.22580614601020288,-171.50170648464163,1.1523510591217834,10.366197183098604,0.3804381524762618
36800.0,48.764330851,7.193329100884365E-6,36800.0,0.0,66.6695652173913,0.10454892056157437,28.861905835224,0.15501665641126927,-139.18876755070207,0.7502730648724444,14.250559284116314,0.26897373298838906
41400.0,55.786482644,8.313553866399181E-6,41400.0,0.0,76.39565217391304,0.16046430216883684,52.999751508734725,0.31042435485713044,-54.45234708392599,1.0499797865955105,50.26110856619331,0.33812908381889273
45312.0,61.752661023,9.265322066895389E-6,45312.0,0.0,78.50434782608697,0.20374564371930484,55.35728531807435,0.43869755661875465,-38.48739495798316,1.3126470043540595,55.91618368256799,0.4178466166334361
