learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
10000.0,2.683381203,8.154264382945374E-8,10000.0,0.0,77.235,0.4934982832346585,54.22157086942187,0.952709700713867,53.52184565128624,1.0075505986824396,46.90998134328358,1.1508821903793354
20000.0,5.098630193,1.5493728039127879E-7,20000.0,0.0,78.21600000000001,0.5562337638079875,56.09281879412639,1.0930685902791768,54.73924787035113,1.1556903465779922,49.3630869363087,1.2929655132682178
30000.0,7.60025023,2.3095656212644862E-7,30000.0,0.0,77.42999999999999,0.5724314612054245,54.62993970439861,1.1315688678873024,54.088689991863305,1.1644252668946804,48.055235903337156,1.317448702429055
40000.0,9.990054785,3.0357799266807526E-7,40000.0,0.0,77.925,0.5236055555260807,55.56203542255159,1.0248712358597438,54.512672573665775,1.0789317031240102,48.20506804317223,1.22854424102788
50000.0,12.351230054,3.7532943587104874E-7,50000.0,0.0,78.173,0.5368468641573269,56.11714833368385,1.033773766212573,55.272540983606554,1.1000960331092755,49.56792975970425,1.2404040299383714
60000.0,14.723037281,4.4740396323494383E-7,60000.0,0.0,78.32500000000002,0.5557322496790478,56.49689205881746,1.0714036813050356,56.52827918170879,1.114585338305347,50.34364261168385,1.2731552111776536
70000.0,17.100733442,5.19657443647761E-7,70000.0,0.0,78.205,0.548882197440094,56.08242458510315,1.0868003884545598,56.28760529482552,1.1008467658244985,49.45500927643785,1.2729178975883453
80000.0,19.457580238,5.912773531231489E-7,80000.0,0.0,77.169,0.5217586713329379,54.0530365432196,1.0125676360439708,54.89727380482023,1.030736213617023,47.04012990025516,1.2102961524772364
90000.0,21.807775825,6.626951455210541E-7,90000.0,0.0,78.56,0.502153141758347,56.930353013188935,0.974167957432382,56.002462548737945,1.0304804879095972,50.949439487531464,1.1488289676466408
100000.0,24.169472108,7.344624213083008E-7,100000.0,0.0,78.09499999999998,0.6305346056235842,55.885792785185814,1.2282188834914594,55.094300943009436,1.2926088676170253,48.95129340480075,1.4694351098195868
