learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
50000.0,3.511998896,2.9459040043850744E-7,50000.0,0.0,99.8238,0.0026574841903983597,99.51711458651573,0.007254017434991259,-35.538461538466365,2.0442186079994635,99.26790759514708,0.011041566355322094
100000.0,6.141741984,4.980812047341465E-7,100000.0,0.0,99.7086,0.004402524528292347,99.37219464601446,0.009488527199053723,-86.79487179487073,2.822131107880267,99.56671722128053,0.006546115514755088
150000.0,8.561735624,6.356177746424907E-7,150000.0,0.0,99.56439999999999,0.003066666666665486,98.96602503277511,0.007265954916892872,1.891891891891784,0.6906906906907038,98.54683746997597,0.010230406547459566
200000.0,10.417989523,7.411150742748358E-7,200000.0,0.0,99.9828,0.0041654664938163095,0.0,0.0,?,?,?,?
250000.0,12.027457632,8.325866878484684E-7,250000.0,0.0,100.0,0.0,?,?,?,?,?,?
300000.0,13.6335394,9.238658440048662E-7,300000.0,0.0,100.0,0.0,?,?,?,?,?,?
350000.0,15.458206605,1.0228815230395816E-6,350000.0,0.0,99.914,0.0012995725793090252,99.58734968253059,0.00623401865972593,32.812499999997726,1.0152910775844344,99.27032071949772,0.0110264091236052
400000.0,17.494072892,1.1438156927158893E-6,400000.0,0.0,99.85759999999999,0.001146976702272673,97.2548690849333,0.02155769788470706,-408.571428571526,4.096345365259123,94.51463790446842,0.04418246156673198
450000.0,19.315216695,1.2591561496192959E-6,450000.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
494021.0,21.612595693,1.4105590656196528E-6,494021.0,0.0,99.85659999999999,0.0014000000000004907,99.69500848675442,0.002975055568407267,-59.33333333332897,1.5555555555560536,99.61987063938076,0.0037111653059061886
