learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
10000.0,1.946718309,4.50838313287124E-8,10000.0,0.0,36.817,0.9004764788093524,18.05680452472739,1.373374913963864,18.31544925662573,1.1641583436449277,9.376075731497417,1.291561214585989
20000.0,3.485153024,8.153054461776173E-8,20000.0,0.0,35.474999999999994,1.0586461479959517,15.434420936994455,1.4362991990228897,17.084297095862247,1.360377985088604,7.597021337534009,1.516033435480383
30000.0,5.095063992,1.2489830706641695E-7,30000.0,0.0,37.631,1.263768130983247,18.847433418983876,1.6731990593414365,19.33652353854113,1.6344647322597603,12.218156228008446,1.778702506661853
40000.0,6.687976455,1.686751962866633E-7,40000.0,0.0,41.704,1.2493822473526666,23.6399248606548,1.5209676629654947,25.33811475409836,1.6001309520397888,16.34954799827809,1.7927711972344182
50000.0,8.428525133,2.2124642552334397E-7,50000.0,0.0,42.452999999999996,0.7279316970400153,24.802927383096147,1.070020660619405,24.834117032392896,0.950798977324993,17.660609529260267,1.0415391286879594
60000.0,10.193852411,2.678399119092481E-7,60000.0,0.0,44.212999999999994,1.322369128160179,27.12412669982493,1.6539143940397125,28.22976971568249,1.7012339227584958,20.644381223328594,1.8810371666574377
70000.0,11.690529136,3.0489876936075167E-7,70000.0,0.0,34.501999999999995,0.8483798939416495,14.287970089076943,1.1134684999891549,15.388192739956079,1.0959564577466085,4.840912392851957,1.232572851869315
80000.0,13.242335802,3.441673443593251E-7,80000.0,0.0,38.256,1.3349883062325962,19.391551272074203,1.6951008467820392,19.077326343381387,1.7496570199640853,11.617520755797308,1.9109480478565655
90000.0,14.85680919,3.920518494429606E-7,90000.0,0.0,38.86099999999999,1.5499092804992738,20.355704239964403,1.9171872715574831,21.141493615374692,1.9991090938981986,12.508586147681738,2.2179583292777245
100000.0,16.373734946,4.3208910510735384E-7,100000.0,0.0,38.87,1.0693466333337485,20.074368793968937,1.4568019459658348,20.877556303391152,1.3840883165075701,12.882998432378509,1.523937057622557
