learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
600.0,0.02289273,1.430843534568946E-10,600.0,0.0,33.83333333333333,0.0,0.0,0.0,-12.464589235127482,0.0,-5.305039787798407,0.0
1200.0,0.088798462,9.9966931997074E-10,1200.0,0.0,38.516666666666666,0.2749298451479695,8.76517267925261,0.39792148168063807,0.027100271002707024,0.4470403986145847,5.652173913043478,0.4218872304060916
1800.0,0.170846703,2.0660604765017827E-9,1800.0,0.0,84.23333333333333,0.5347204184673763,76.24380881638781,0.8165896170304477,73.72222222222223,0.8912006974456249,76.35,0.8020806277010636
2400.0,0.24514663,3.04174098673587E-9,2400.0,0.0,88.55,0.7629741998453327,82.86542859074692,1.1430889875227213,81.38211382113822,1.2406084550330647,82.65151515151516,1.1560215149171709
3000.0,0.309764718,3.8902829923046135E-9,3000.0,0.0,64.13333333333333,1.0703062905334875,52.271081260880734,1.4157751247892494,44.24870466321243,1.6636885345080124,51.64044943820224,1.4431096052136914
3600.0,0.380468011,4.904335614511126E-9,3600.0,0.0,52.2,1.2880744553282368,36.284522456209544,1.7304815245187866,22.276422764227643,2.0944300086638012,35.5505617977528,1.7367296026897585
4200.0,0.468811436,6.1713894952399085E-9,4200.0,0.0,36.43333333333334,1.2222727262292783,11.544373428781814,1.3492029795911098,-5.650969529085868,2.03147821533952,-6.834733893557428,2.0542398760155924
4800.0,0.542829918,7.232989776910597E-9,4800.0,0.0,34.3,0.37581187833972834,11.290923858304565,0.32679473873222475,-8.895027624309394,0.6228926160326986,-0.5612244897959211,0.5752222627648899
5400.0,0.626904925,8.450134574911666E-9,5400.0,0.0,27.63333333333333,0.7297894166076899,-0.6994666670163429,1.458409707254782,-19.28571428571428,1.202949587814873,-9.370277078085643,1.1029562971400857
6000.0,0.711553655,9.675585098833677E-9,6000.0,0.0,12.45,0.9619456877458515,-21.2906516891881,2.628356418222418,-43.133514986376014,1.572663249720738,-34.69230769230769,1.4799164426859261
