learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
4600.0,0.364339185,2.4341115585186833E-8,4600.0,0.0,67.04130434782607,0.6968245706428753,36.97352746893456,1.1668266943971957,-105.43360433604329,4.343350982326866,16.376172090457803,1.768004977913529
9200.0,0.805001227,8.244716026909442E-8,9200.0,0.0,76.91304347826087,0.914118299964835,54.19428421032701,1.728297798830369,-36.8556701030928,5.418742499791557,49.88201982067012,1.984400273637682
13800.0,1.271793641,1.1908463600084807E-7,13800.0,0.0,76.25000000000001,1.1950822093406548,52.85626071046798,2.351452995379101,-67.04892966360858,8.405777007594835,51.22767857142857,2.4541866798959915
18400.0,1.6976533,1.5600399150889363E-7,18400.0,0.0,69.44347826086957,0.8024340727335814,37.527251687107906,1.4068664094789822,-104.00580551523947,5.357324723620441,24.673097534833857,1.9781332982714277
23000.0,2.210041589,1.996729821346245E-7,23000.0,0.0,70.04130434782608,1.291419219341271,36.48017496473093,2.336965224825404,-93.55337078651684,8.343438776643035,25.948414830736162,3.192116286388953
27600.0,2.730113833,2.3314837217120253E-7,27600.0,0.0,63.01304347826087,0.9423477721475756,24.1089735928062,1.832460021639354,-206.5585585585585,7.810450003385305,10.405476566614018,2.2826749614949158
32200.0,3.342006938,3.036779990395986E-7,32200.0,0.0,59.03478260869565,1.0866241037585844,18.747974979645562,1.9649641949987942,-221.56996587030716,8.529813783770454,-6.1633802816901255,2.816039930867315
36800.0,3.979432051,3.5530562133033027E-7,36800.0,0.0,59.29347826086957,0.9262743340862778,19.948200318056877,1.8109017021078442,-192.12168486739472,6.647210509823523,-4.725950782997774,2.3830324031302452
41400.0,4.505510872,3.928662067340582E-7,41400.0,0.0,69.78695652173911,1.8889729647572255,39.60877197972728,3.7872972119683994,-97.69559032716924,12.360278290018828,36.335318369216665,3.9804286018704698
45312.0,4.922313803,4.3657849761855863E-7,45312.0,0.0,77.90434782608696,0.7577451377355163,54.89428068528154,1.6336309808021405,-42.352941176470544,4.881831419584552,54.685688809629966,1.5540025116287883
