learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
50000.0,27.314976572,2.3279561252125434E-6,50000.0,0.0,90.0452,0.25299314000361434,70.98347773423077,0.6397207492528288,-7557.538461538652,194.6101076950936,58.638856573043036,1.0511597972561713
100000.0,52.844395465,4.503735662435286E-6,100000.0,0.0,89.6686,0.21472215638923753,78.03952913909728,0.4303532286350963,-6522.692307692282,137.64240794181842,84.63823713087696,0.3192704618152641
150000.0,78.460954121,8.010066518105924E-6,150000.0,0.0,86.8558,0.28496416148935905,69.17081507217868,0.716473686954196,-2860.4054054054054,64.18111745255835,56.15092073658927,0.9506410511387748
200000.0,95.496468796,9.638260735999272E-6,200000.0,0.0,98.8056,0.08966594795251022,0.0,0.0,?,?,?,?
250000.0,111.041891473,1.1445058386368036E-5,250000.0,0.0,99.65840000000001,0.03992637668954838,0.0,0.0,?,?,?,?
300000.0,125.829207695,1.2705694822431048E-5,300000.0,0.0,100.0,0.0,?,?,?,?,?,?
350000.0,143.039607806,1.5120645566422926E-5,350000.0,0.0,95.41980000000001,0.14387910048215904,77.84185517542227,0.6328978832708092,-3478.2812500001455,112.405547251692,61.13863906329542,1.2207627734783633
400000.0,161.635419408,1.6706191715527763E-5,400000.0,0.0,94.6508,0.10674130721827756,19.524881574260036,1.6627386163330862,-19004.285714289334,381.21895435106063,-106.05546995377516,4.111760678670141
450000.0,175.168348285,1.7906635189890673E-5,450000.0,0.0,99.551,0.019000000000001255,-0.026424480000433348,0.026424480000433348,-22349.999999977408,949.9999999990563,-4.418604651162851,4.41860465116285
494021.0,196.766103142,1.989680620940233E-5,494021.0,0.0,86.54740000000001,0.09582903758488093,71.28018022134873,0.21718445110327247,-14847.333333333136,106.47670842764335,64.33941257554874,0.25402671398812515
