learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
20000.0,1.237764114,1.3605102088414132E-8,20000.0,0.0,92.4935,1.2546320952551966,78.53419370389463,4.489986566921361,80.19393139841688,3.3103749215176683,69.96799359871973,5.019532287478283
40000.0,2.562811595,2.8169594665875453E-8,40000.0,0.0,92.764,1.186728884136744,79.5575686596979,4.410264047554861,80.60573572768695,3.1807260362818135,71.05600000000001,4.746915536546978
60000.0,3.885248376,4.270539127483964E-8,60000.0,0.0,93.99249999999999,1.1982652391408746,82.83325440135245,4.221571943055577,83.93716577540107,3.203917751713565,75.97,4.793060956563493
80000.0,5.146896846,5.657302246554444E-8,80000.0,0.0,93.707,1.1421809547236081,82.0373107164339,4.059810170014536,83.32980132450332,3.02564491317512,74.828,4.568723818894434
100000.0,6.408586926,7.055339266323794E-8,100000.0,0.0,85.384,1.0017112580202177,58.89328243290652,5.670103063574645,60.90410592483616,2.6794469921632125,41.535999999999994,4.006845032080866
120000.0,7.688460365,8.473524664390414E-8,120000.0,0.0,71.77199999999999,0.58344294208317,26.745737163728204,4.162565662584189,24.75543116086898,1.5552257552530213,-12.912000000000006,2.333771768332683
140000.0,9.000881533,9.927775123736917E-8,140000.0,0.0,62.48750000000001,2.0920261643254427,8.073530549035835,1.3622514654797473,0.41810459251394616,5.55356029818275,-50.05,8.36810465730177
160000.0,10.289738952,1.1355915372700731E-7,160000.0,0.0,65.29,1.6271133266548399,11.41234471371042,1.9160364845829292,8.27167019027483,4.2999823643098285,-38.839999999999996,6.508453306619356
180000.0,11.600489527,1.280831470323518E-7,180000.0,0.0,67.0375,1.337184905771158,12.521565778533468,2.0956992652890056,12.485065710872176,3.550205511140736,-31.849999999999994,5.348739623084633
200000.0,12.91351865,1.4263238817395842E-7,200000.0,0.0,68.56200000000001,1.0751194248909184,15.507496589801134,2.586437833841046,15.81737849779086,2.878884522401709,-25.752,4.300477699563671
