learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
10000.0,4.020601601,4.26580809047622E-6,10000.0,0.0,79.174,0.06179176500329359,58.34668159900168,0.12359319677424012,57.90175864160098,0.12490755003697902,57.9527559055118,0.12475623864989609
20000.0,10.828046668,1.9744895487274173E-5,20000.0,0.0,86.16,0.10720696494786813,72.31293012086286,0.21427740971623185,72.08551835417506,0.21623026411429633,72.05169628432955,0.2164922555490058
30000.0,19.041416996,4.788813875072687E-5,30000.0,0.0,85.758,0.06516304337753306,71.51293170534834,0.1301481103884083,71.89818468823995,0.12857743365732574,71.08810393828664,0.13228388830193494
40000.0,27.324069524,8.36576594088564E-5,40000.0,0.0,87.02,0.0827042925125419,74.03518418147297,0.16555571079714185,73.99839743589745,0.1656736628857007,73.77247928874522,0.16711313904332442
50000.0,36.215630757,1.242345315827852E-4,50000.0,0.0,86.401,0.16235386591571463,72.78159136163167,0.32463798457669096,72.58266129032259,0.3273263425720032,72.30910201588273,0.3305922743142213
60000.0,44.384255602,1.3568833468213882E-4,60000.0,0.0,87.098,0.09119941520280476,74.19255452758965,0.1823735149977223,74.3804606830818,0.18109494678872892,73.9458804523425,0.1841668319927376
70000.0,53.282346545,1.4731520680019296E-4,70000.0,0.0,86.76,0.09527737285304302,73.5200628768506,0.19055512469394809,73.17666126418152,0.1930254717444152,73.48818582298759,0.19078368612944197
80000.0,61.486926161,1.5954222269664898E-4,80000.0,0.0,88.273,0.05223983154643622,76.5405237571731,0.10434658913308013,76.49899799599199,0.10468904117522312,76.14038657171922,0.10628653417382737
90000.0,69.279066186,1.7150310659531386E-4,90000.0,0.0,87.607,0.09735444976419484,75.21308744595451,0.19475712801282552,75.34712552218025,0.19366311868747593,75.04430124848973,0.1960419850265696
100000.0,78.122577442,1.854671709604275E-4,100000.0,0.0,86.911,0.060303860204431084,73.82003660353023,0.12056574645285807,73.47720364741642,0.12219627194413431,73.31498470948011,0.12294364975419365
